Iteration	Posterior	Likelihood	Prior	rate01	rate_log_sd	tree_length
0	-62.12913	-77.77844	15.64931	0.05739004	0.04676782	1.062957
6	-64.91929	-80.05235	15.13306	0.03821668	0.2108743	1.437757
12	-64.77484	-79.80114	15.02631	0.09588584	0.6885883	0.2602854
18	-64.64205	-78.53882	13.89677	0.7454523	0.611028	0.5568978
24	-69.95818	-83.27264	13.31446	1.107109	0.7597427	0.6820252
30	-64.49806	-78.84698	14.34891	0.7803963	0.04080038	0.7297377
36	-63.94001	-78.82558	14.88557	0.2797262	0.1844539	0.9218116
42	-65.1662	-80.33157	15.16537	0.2515237	0.07883954	0.7983059
48	-65.85045	-80.31903	14.46858	0.3054861	0.7635011	0.5694065
54	-66.96707	-81.74819	14.78112	0.227441	0.6366533	0.4069512
60	-66.89527	-81.18059	14.28532	0.4787417	0.4443299	0.8507235
66	-67.69888	-82.66819	14.96931	0.1728966	0.07742952	1.225191
72	-66.87202	-82.69587	15.82385	0.0535981	0.239607	0.6157516
78	-64.88955	-80.28231	15.39276	0.05665532	0.5365058	0.2785073
84	-69.18753	-84.41944	15.23191	0.1133435	0.5379987	0.3637089
90	-65.32461	-78.94483	13.62023	0.6862019	0.7759327	0.878672
96	-62.28354	-77.59964	15.3161	0.08808948	0.3616894	0.9356897
102	-65.31899	-79.78744	14.46846	0.242301	0.2747251	1.30775
108	-64.30837	-78.54713	14.23876	0.8553164	0.1160146	0.6309855
114	-66.35555	-81.2037	14.84814	0.1545532	0.6583574	0.8332132
120	-62.69462	-77.75363	15.05901	0.3591756	0.05695425	0.564933
126	-61.17941	-76.63141	15.452	0.05665666	0.5933638	0.6230359
132	-68.22385	-83.37018	15.14633	0.09941499	0.6589378	0.707556
138	-59.29728	-74.89511	15.59783	0.053703	0.420468	0.707556
144	-59.933	-76.03379	16.10079	0.04187534	0.039365	0.5527833
150	-60.45732	-75.18357	14.72624	0.1304731	0.9884091	0.3801902
156	-66.72463	-80.1673	13.44267	0.5358391	1.224719	0.2807035
162	-67.33885	-81.53144	14.19259	0.150874	1.324412	0.2689301
168	-67.60786	-82.87397	15.2661	0.01434269	0.8836095	0.3318191
174	-69.38954	-84.86818	15.47864	0.07879988	0.4789953	0.5618127
180	-63.86875	-79.30418	15.43543	0.02120996	0.4170362	1.066704
186	-61.71844	-77.6846	15.96615	0.044864	0.113178	0.6774758
192	-65.07467	-80.33059	15.25592	0.03742061	0.7024998	0.8959437
198	-60.99827	-77.12472	16.12646	0.01022925	0.003697909	0.6906497
204	-61.13757	-77.30654	16.16897	0.02730158	0.02926105	0.4245104
210	-62.55319	-77.63683	15.08365	0.2654679	0.1078279	0.820581
216	-59.40479	-75.26017	15.85538	0.06209353	0.1776706	0.5796132
222	-62.77699	-77.41079	14.6338	0.1559575	1.023613	0.5006827
228	-58.90142	-74.40854	15.50712	0.1219679	0.07660363	0.8835512
234	-60.86851	-76.40507	15.53656	0.08650189	0.3915558	0.4732837
240	-65.69611	-81.55443	15.85832	0.04138763	0.2785833	0.4298589
246	-65.53307	-79.85434	14.32127	0.8235223	0.08028709	0.6031341
252	-63.27145	-78.61081	15.33936	0.01066747	0.7857606	0.7097497
258	-63.10615	-79.06458	15.95843	0.007727494	0.1168547	0.6981381
264	-65.92007	-81.30927	15.3892	0.1729458	0.1048376	0.3031541
270	-64.47406	-79.5391	15.06504	0.08703236	0.7013351	0.2672972
276	-66.97656	-80.76002	13.78346	0.3209645	1.261537	0.2672972
282	-65.13831	-81.22706	16.08875	0.04665267	0.03151325	0.5259833
288	-60.42052	-75.94377	15.52325	0.1665991	0.07829718	0.6067215
294	-65.37716	-80.21132	14.83415	0.4345952	0.1057864	0.37537
300	-65.04885	-79.57471	14.52586	0.4363427	0.4459392	0.4662079
306	-70.29869	-84.87645	14.57776	0.1471648	1.069223	0.6573408
312	-62.7824	-78.40999	15.62758	0.07041998	0.1216315	0.9465869
318	-69.36088	-84.73533	15.37445	0.03319416	0.09971857	1.354543
324	-69.19915	-82.94733	13.74818	0.4818784	0.8203075	1.018763
330	-68.33103	-83.04566	14.71463	0.2827756	0.3587377	0.9099813
